0,1,2,3,4,5,6,7,8,9,10
-0.8604145430305226,0.00407960689526128,-0.572513516110082,1.4981234890432757,-0.3628352874561865,-0.11879048744282211,0.7644647209973504,-1.1687422719567617,-0.8020361058143565,-0.626211980162853,-1.0659666620828039
0.030713205019497203,0.9017236725660409,-0.7542834104207798,0.420326822202539,0.8307339415806454,0.46994217818577805,-0.9029458531966752,-0.5620133292134211,-0.9793897427290545,-1.5158245499453165,-0.8304047193040136
-0.500231123941084,0.5568526713466389,-0.4241868099768325,0.658474752955384,0.2806401589336317,0.22443749107411992,-0.2828622715945307,-0.35486560146217816,-0.9311255609494491,-1.1998495166235197,-0.5584645389872053
0.18635237907601723,0.7851089639556347,0.20135537549205856,0.22487986388769896,1.0727328100041873,-0.7265276157401143,0.43297033028897336,0.9536391718595502,1.0931368489939564,1.1718296453301236,1.8195985972118522
-0.8604145430305226,0.00407960689526128,-0.572513516110082,1.4981234890432757,-0.3628352874561865,-0.11879048744282211,0.7644647209973504,-1.1687422719567617,-0.8020361058143565,-0.626211980162853,-1.0659666620828039
-0.843655577166581,-0.10068643373174144,-0.7707586511916503,1.496612332727571,-0.2056231295789614,-0.08592627323834917,0.6944731856163944,-1.1127084660164015,-0.6403303633259003,-0.5242027632111056,-1.0191052997652121
-1.4016660411762507,0.5583848162572037,-0.6775202683632099,0.7811967777029415,0.7987757798515046,-0.2333140583866243,0.04881210511050347,-0.4402772354912624,-0.29715984151889524,-0.44629950610619806,-0.7429690311440953
-1.1618275461299479,-0.827947831265762,1.1043392559365022,-0.45151786149608003,1.126459248344669,-0.29325071121170665,0.6131809911662749,-1.875919039151888,-0.007229750903350299,-0.48307157562222225,-1.1549630932429351
-0.8258213207520335,-0.8319729504812924,0.8795700271512689,-0.09112498928075562,0.6160052339063922,-0.551344304831637,1.4298713952252244,-1.187772453350033,-0.06092485016627819,-0.7970066953162492,-0.2942416532225165
1.3670248867533563,0.25847970230793016,-1.4456618298557748,-0.12503014718608021,-1.2499028212190653,-0.5647034486284288,-0.36929590996885925,1.7595509514606869,0.8899793653900533,-0.8177238130785087,-0.8239851788169886
-1.3696906020544664,0.3804767338633316,-1.1436434590552924,0.19244615016127092,0.41195361830402016,-0.054369222478085774,-0.1835207029987117,-0.5859999420894615,-0.2933088033077484,-0.9676108569616448,-0.4315432511811727
1.3670248867533563,0.25847970230793016,-1.4456618298557748,-0.12503014718608021,-1.2499028212190653,-0.5647034486284288,-0.36929590996885925,1.7595509514606869,0.8899793653900533,-0.8177238130785087,-0.8239851788169886
-1.257454516115607,-0.5418342111105708,-1.064880124480527,0.4152084542750286,-0.2922768364189143,0.3675218290347863,-0.20808460926206726,-1.593561763822027,-0.11262627491672438,-0.6778830000716883,-1.9482456611504588
0.6567364798463284,-0.9084745534927677,0.22964980286535516,1.3304278009661015,-2.3679434723081276,2.0759002544849348,-1.3342020217563828,-0.3702102866423566,0.38633616088855066,-2.56492583665547,3.0299962920836303
2.593805877695431,1.1363567455064099,-3.634633793011055,-0.15738742853447454,1.8521996832356593,1.175649134272988,-1.2513224058238686,0.2155933982811577,0.46793838107552077,-1.3824101729108107,0.6451560546699249
2.694908634404504,1.0290708839113956,-3.573824195044625,-0.04434275028856101,1.6801746440322771,1.1794293106385616,-1.3476803580229182,0.3115147534148515,0.6175199867914366,-1.5258490026964027,0.6918860260594843
1.6271647912772154,-0.9903668889706051,-0.8449909223707395,-0.825240274845866,1.3828008143590655,-0.6102980430069007,-0.8335468797766422,-0.11585176491090358,1.845337130797143,0.7667344168515631,1.2787301708652876
1.8250058781838723,0.6478460624897845,-1.8679842538461144,-1.4533871206466262,-0.8591624531104121,3.6195076525111785,0.01007171576818643,-0.6584025077616052,-1.8426055201208933,-2.871170876303198,4.067194825332283
-1.4002963500475758,1.3621047526303658,-1.1908125974549904,0.7126119459769722,-1.3729315186515458,-0.05016789954049614,1.1272439972242951,0.2866384864996672,-0.57787848376882,-0.6520646933491735,-1.1892354600786212
1.5023023945572629,0.43199804099062816,-1.6858246814026785,-2.503963910615857,-0.2930533795970787,2.179533263440503,0.4599736097834416,-0.37108530845371906,-0.8733149560905524,-1.6696635341532127,4.590802704744119
-0.03436871522920779,0.007125799497186656,-1.0306267955976656,-0.09551882909632269,0.7590362355276772,-0.4896514122977662,0.3675318967422144,-0.493376581541344,1.7356991316145791,1.4772672212251274,0.7545085235425383
0.2216827202225039,-0.32283000123360994,-1.7525775411733444,1.0069470928845885,-0.39251923505996883,-0.23432085553295007,0.14599003072402042,-0.3427346038514833,0.6432709097441257,0.5386736070962038,-0.07760106014471611
