Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
0.9618200143273836,-1.6105444570279446,0.23351294432692224,0.22980227574949805,-1.2188666401197623,-0.3445382212208983,0.0774512239798095,-2.838520045364156,-1.7463307960454102,-1.5645135992598567,-1.4339457361957118,-0.1765038792765315,-0.24912767884630732,1.758724697333027,1.2466556608749224,-0.1496904274342337,0.6691609479212671,-1.8117839395166022,0.7636571388834089,-0.21736326746848783
1.2447921809537352,0.5167309022205321,0.16306942089633816,-1.013124067655308,2.1052317328493184,-2.0586659359093535,1.8757963254772254,-0.2547567369264977,1.3890789722035004,-0.5230484495262271,-0.19988647768603895,-1.6244814849238958,-1.703457485731858,-1.1385315349186989,-0.13040565025784986,-0.5122333363769187,0.14946665148753283,1.6741343591657674,0.8287061941820301,0.37341062941089875
1.1672281028646319,0.15157750496093933,0.005655899983186654,-1.1092581217395472,-0.7959037125622644,-0.857285621248337,-1.0624078599290958,1.203334434955831,-0.5203819519718575,-0.35645626943424946,0.7078070274904703,0.4759364520683906,0.422511809324225,2.7894678070601433,-0.5710141202407961,-0.2662668996353205,0.9210622331066429,-0.9931694852209014,0.49964790524685426,-0.19018374003058752
1.0463079301306535,-0.05914142655896363,0.031121725510875012,-0.5570807891222576,0.506938471796478,0.3637912338922805,0.6511808212229927,0.4429067466507968,0.0658124077041551,-1.0487927071783085,1.696246018078975,-1.13198536496638,0.1398204358445064,0.44316954576912787,-1.822451473442078,0.8134906286936545,-1.4872482562617233,0.2893821917519432,-1.0003104727782004,-0.5026011957528618
0.9531492954576226,2.5759262464972013,1.2931132210249359,-0.6363276506478985,-0.2646655534228568,-1.0022601907391346,0.4081271602874204,0.08485064778781605,0.30801659609838344,-0.22230004563009925,-0.18710586401345136,-0.5982956562280546,-0.6005532019419387,0.18532805407430772,1.6385735182142502,0.8959203389993315,-0.9161689750272252,1.7275544110385843,2.3144293661676274,0.46192988212720515
-0.15132624005712592,-0.726529277148975,0.05944283217418193,-0.35689912603737284,-1.5669382926050444,1.8348510671426426,0.25050280729831575,0.30851978761799026,-0.25811109187266956,-1.0806216412490177,1.0110867533901913,-1.5166717032240737,-0.8233998251114735,0.5965364456776383,1.4556854038345879,-0.5208643071095125,1.2375251012164452,1.079892389680339,0.4159662740805259,0.04072702767986836
-1.121204160305884,-2.208816456620927,-1.3768380355788399,-0.3785031422596873,-1.303216293863168,0.7470320433917021,-1.2712413306595234,-0.4941793517293272,2.039751120204553,1.5368420383866557,-0.053831892629234074,-0.7224797874451867,1.2691836049682463,0.011679232130752759,0.1823069451994545,0.34498646709819764,0.5706655968868789,0.1470639057921924,0.856680282072767,-2.226973505921158
-0.8251707954989574,0.97128547838041,0.6689312984562366,0.11466677433132275,0.3289253479655878,-0.1955599106004158,0.518117230913451,0.7698086470322885,2.0297085251707783,-0.814237352519771,-0.6969390814015324,0.3736398445500516,-1.162463621790418,0.05690731293250218,-0.6250781503038711,-1.925638627135632,0.5430102182574729,-0.9152692145924823,1.1680596098606109,1.0583864957890532
-0.6655354334733679,0.021115572077228733,-1.5077202804062504,0.3313151776918374,0.34307726092260543,-1.8573113380687831,0.25309835191507624,0.5120537186554149,0.4849267208906424,0.504561598123106,1.5913063101408311,-1.3710845223907053,0.9139658290902881,-0.6678341198512123,-0.8548333356857514,-0.32294120674657883,-1.71894492165777,-0.26334444765208975,-0.0012918126881547197,-0.7192673047364159
-0.8523089119752383,0.2112192375368133,-1.2780680437336105,1.4561106354888889,0.49662655000201444,-0.6050754245755814,-0.43145822145979346,-0.7578885771723196,1.1016095938129822,-1.6244410195769923,1.446714345714358,-0.9766475337194862,-1.4549313364380365,1.1676832561384471,-0.25227520236602946,-0.644354995122976,0.983331999747243,1.3736441997205449,0.10629641699980608,-1.4618837049399982
0.9171435950997135,-1.6239912225362427,0.030302425267949726,0.7508291151854795,-1.385956729786104,-1.487715384044793,-1.1988471450331304,1.2689147646973613,0.018136485739271763,-0.7231471573784959,-0.6399791793330922,0.5478638604876798,0.3515723879853281,-0.741477055065078,-0.7921347902925794,-0.015893072444293596,0.6961540699843104,0.8121897630686169,0.12160298267484979,2.5987978216434944
-1.0234816203801484,-0.6166804051189092,-0.1345517077299245,0.5700284888508625,1.631100844840411,0.9505691201616612,0.5984051912369812,-0.8624394712389412,-1.0612321828425835,-0.0854835914545316,-1.6375082460788855,-0.19800853295176846,-0.3785673046470203,0.398895294884463,-0.4682518181997381,-0.03878198459566222,-1.048290676910937,1.8329208459622124,0.862184853738653,-0.5567236073861171
0.11033041369836072,0.7327290839460452,0.6469352009703275,0.6411158661779025,-1.093424623030087,-1.0629770296358703,0.752796721600868,0.6563114066652077,-1.0378373964599088,0.6580900399794157,0.38643080441351335,-0.12936397717132783,0.07865344629878158,1.3794327301713225,0.3256552368608932,0.8636867105545514,-0.07535858959788169,-0.5618566594349618,0.5309196092880346,1.117073638574085
-0.6227379212837885,-0.16711898043287068,0.7815661437618018,0.385240444274481,0.805836956635332,1.2502503651144217,0.8416807415090279,1.058510249911815,-1.0840413614952602,0.1680641257670871,1.7456702603724779,1.061313213071304,0.4219110379896504,-0.33109781580306835,-0.6351739845342109,-1.2652247453495553,0.09709502886699552,0.46826046819766415,0.031053305415332615,-0.25200730871859317
0.45889535036548623,-0.9025115528068136,-0.6019431058713803,0.3364149975711728,1.8610919173088118,-0.7455109851060255,-0.7942898180709201,1.8521907164580882,0.4362610364763162,-0.16033387208024474,-1.333932288575899,0.06743474083701995,-0.154670878337245,0.11082715935835825,-0.06145309444826485,0.10312428072734121,-0.62116590941526,-0.7616879169426123,0.47864641422917165,-0.6349586565877635
0.8677630314088695,1.335484670847077,0.8818301619670622,-0.10310336271084457,0.6808121419037779,-0.900781437425426,-1.3111932882139918,-0.47728047106472715,-1.3484495468919038,0.3202976334805213,0.00666684182496067,1.763082662874468,-1.2082068032004905,-0.8282912739486858,1.6269148326361471,1.3142181825155346,-0.8668078795639875,1.4765402512199886,-0.8694138696638755,0.3849174599066314
1.3827271105407986,0.7027823999346248,-0.611429422454106,0.87288103057301,0.16317185417866126,0.3584370084583854,0.6448639639693192,-0.46183208180692487,-1.9513180488323763,-0.3070828427068888,-0.790236145524552,1.3751526325109367,-0.1578552975897121,0.2916434025323251,-0.5410793571561561,0.8558230607003083,0.3354341263768503,2.1990054687753524,1.634925861333331,0.7935425740311008
