Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
0.9533659203332843,-1.0168536252612177,0.9692206408698287,-1.0070338317721668,1.0461773957023965,-0.975950478335764,1.0226913170831269,-0.9700876695817355,0.999976879031196,-1.0579978139077602,1.0422957859730464,-1.0650962613326243,0.9407882347906215,-0.9705597641408146,0.8695310767079977,-1.0207854117495496,1.042410159694201,-0.9736695520638998,0.9929018574484041,-0.9833033689607114
0.9258247214271313,-0.9661895649205139,1.0177922305985256,-1.0117962201614026,0.9168223600282767,-1.060275074943428,1.0277976868032843,-0.9394830764974058,0.9830509223478012,-1.0168876827120943,0.9898924633737562,-0.9328625436085836,1.047671089576283,-1.1681724433278617,1.0806740096951706,-0.9769120433466528,1.0311841209002668,-0.9925303518012719,1.0841348654707388,-0.8883518943512277
1.03425868607746,-1.0615881308005515,0.9750363874586232,-0.9553504994822837,0.9365391877559806,-0.9550194363085637,0.9950069629814787,-1.0198927560861677,0.9723511801513541,-1.0096948474966225,1.0330815951264718,-1.038477332712132,1.0152097436632592,-0.9434378780524744,1.0053830269907442,-0.9725475127554518,1.0337433531297224,-1.0525156979098247,0.9952489426383851,-0.9467565432639715
0.9224824102419591,-0.9691167687965525,0.9966306340879398,-1.0408311287862637,1.040550299793201,-0.9568746961607696,1.0747197479480965,-0.9737988164599072,1.057158529930733,-1.0843522003890722,0.9654961943015677,-1.0196227475587527,1.065435005727908,-1.0286193510548778,0.976829024704512,-1.0462635923436674,1.0120505590810611,-1.0650523281431201,1.013833225291025,-1.0300390084402014
1.0269693425259991,-1.1010745224273055,0.9626414958357978,-0.9688186004301537,1.0638247072673033,-1.0473608777643688,1.0266929942890897,-0.9386033488553037,0.9184863787106061,-0.9817901410210884,1.0832528927667995,-1.0799292482270515,0.9580088327421732,-1.0487582289378952,1.0805512331436438,-0.9556482422878343,0.9957442310254234,-1.0857913783227455,1.0231276925736876,-1.0050286458713895
0.9112401404717039,-1.0027630895272388,1.004654275890558,-0.9919756999346824,1.018022053315706,-1.000040024241975,0.9707148791647701,-0.9989329619040225,0.9392850777236667,-1.0569135112205006,1.000481977295398,-1.153230558861375,1.0968267730408017,-0.9701453194301005,1.0606175381757774,-0.9995472129353746,1.0194236425250902,-1.0099731235592246,1.0485678540131964,-0.8938360401050331
0.9944801379965347,-0.9903285431592072,0.9474206983918956,-1.0280112570555628,1.0437657327649728,-0.9654260483737286,0.9697595532635762,-0.9700816904892883,0.970276349538136,-0.9566351238919821,0.9693017265169229,-1.0424970390689596,0.9856307271985479,-0.9754644789842882,0.9775546334825568,-1.017527978845277,1.0099718220024145,-1.0853853199306733,0.9819169292136433,-1.0074433031388261
1.0162976090810898,-0.9414811855797012,0.9731150335131284,-1.0171751185958813,1.0017907850338736,-0.9811993995821533,0.927033221230142,-1.0466541032648453,1.073569546725145,-1.0031910810947262,0.981154818131273,-0.9789561313556311,1.0628157311175956,-0.9709834582731518,1.0220934676407496,-0.9914310410484957,0.9480024755830689,-0.8727936914198935,1.0199504701205646,-0.953671777227858
0.9643152440544305,-1.0009934850684121,1.1113655059845884,-0.9896750086736944,1.023712167836274,-0.9810757734941571,0.8950461137763515,-0.9796118268649127,0.9954138888482122,-1.0288842668102158,1.0711796493155505,-1.0649124861766943,1.0178099709146966,-0.9845924946422433,1.0549222022797677,-1.01403197047677,1.0654459612205982,-0.9782836262598367,1.0196506367658211,-1.0147904375818078
0.9392526922532388,-0.9073728850962803,0.9805360907673107,-0.9977865408726913,0.9506540124809879,-1.0441781137924944,0.9141820520075655,-0.9734709268636141,1.0588398478411036,-0.9835233567003564,0.9658529065309128,-0.8845838245245099,0.977972335944382,-1.0409371048332718,0.9564965439807865,-1.005922801416921,1.0018399927196984,-0.9788928207484826,0.9446371106208779,-0.99718362702353
1.0342848771051325,-0.9565638358611962,1.0173224084235744,-1.017731476988639,0.9912336964924692,-1.0013341693548514,1.0382023474778657,-0.922129989647866,1.0464635618536213,-0.9859459938566427,1.0125034755273066,-0.967312607105536,0.9985590616935943,-0.9162560519651056,1.0105084111193574,-0.9914790989017171,1.0289543465825706,-1.0062016504676605,1.0422712284783024,-0.9622988157548873
1.0230152247667967,-0.9193063193669548,1.0676773186034716,-1.0213244021412458,0.9275329130293797,-1.0250936539409816,1.0025824350861527,-0.9312231534428874,1.027253385152759,-1.0177868708264197,1.0508840423009025,-0.9529905824080996,0.9731523535095582,-0.9868413072765274,1.0025837310859647,-1.0019380382107377,1.101704349946804,-1.0547251487703373,0.9675874775576265,-0.9675233963985008
