0,1,2,3,4,5,6,7,8
-3.543318070920545,0.35508730611165057,0.32583290299960277,1.735410685094806,-0.40086837785023305,-0.891769837715204,-0.936899946232345,0.06999095660257487,0.5938996646169542
0.6127997924765567,-0.2894110686291278,-0.8164344293380866,-0.8487338834048351,-0.527425412995967,-0.46648121549758975,-0.21569883045563998,-0.4527897949713002,-0.31005855887859113
-0.1423938085974699,1.1680211915810197,0.15306810538341628,-0.19091952461985523,-0.3062086996707089,-0.4934580207319316,-0.18417775681072737,-0.5660417383634077,-1.113310946861806
-1.3795250749486787,-0.19958732528317702,0.32449650791785467,0.40882355315627766,-0.5200391073610278,0.7689182938225181,0.08484465977893238,0.16700035388656928,-0.7344977011513677
-1.3795250749486787,-0.19958732528317702,0.32449650791785467,0.40882355315627766,-0.5200391073610278,0.7689182938225181,0.08484465977893238,0.16700035388656928,-0.7344977011513677
-0.1423938085974699,1.1680211915810197,0.15306810538341628,-0.19091952461985523,-0.3062086996707089,-0.4934580207319316,-0.18417775681072737,-0.5660417383634077,-1.113310946861806
-0.07574747565709064,-0.6916681325751491,-1.2096369398903755,0.6454674660933502,-0.3569394571578002,-0.37430489737480055,-0.23536703056621922,0.7653696321761112,0.023410944064771434
-3.543318070920545,0.35508730611165057,0.32583290299960277,1.735410685094806,-0.40086837785023305,-0.891769837715204,-0.936899946232345,0.06999095660257487,0.5938996646169542
0.6127997924765567,-0.2894110686291278,-0.8164344293380866,-0.8487338834048351,-0.527425412995967,-0.46648121549758975,-0.21569883045563998,-0.4527897949713002,-0.31005855887859113
0.5738711298530302,1.2455893700632885,0.8244657490247519,-0.5933842968258263,-0.12154740961287647,0.059466179594192835,0.5159379667501383,-0.4149370862556068,-1.095817306628196
1.9541033747902024,2.777067342221097,0.023649676528976187,-0.9025154919320957,0.6680146090593737,-0.7534960936074838,0.7092055261801495,0.2351741322502237,0.6057152721805021
-0.22128685416064733,2.0915775564514996,0.09582955365222666,-0.8744128006148109,-0.07449806500131381,-1.2723691302127293,1.11673190085969,-0.031912922982922205,-0.6201005246431466
1.326237131239602,1.479743938618182,0.23778611147104453,-1.701413492400094,-0.18043472384841108,-1.3162912269357625,0.9746151870981673,0.40961216802598216,0.04226355122715602
1.8995606597435077,-1.8130153802688027,1.821512767153767,-0.7218956733606431,-0.2634168414162276,0.5461529854126586,0.08373147203149868,-0.8523115536537662,-1.1276919631522277
-3.7753362574899376,1.7142708187481848,0.814298153898119,-0.08335959791024358,2.2881603307012455,-1.4194593266408464,-0.47895917823566786,-1.0952092811184173,0.9745034286755777
1.9945686936829792,-0.265387359319129,1.4144363484886648,-0.4121427659629409,-0.3548516233288997,-0.34896171143596827,-0.11566304218532784,0.03512960548326865,-0.02075627054768315
1.2374406183588786,-0.5763246316284923,-2.8424655062735678,0.9967329972414889,0.06811031336512105,0.4122901798148275,-0.0932119010754759,0.7788439764661566,-0.7552922439739465
3.4638341617665223,-0.08484247994582274,-0.5281005313670163,1.0152283057616172,2.552372348933499,1.134895711995797,-2.0541861798908014,-2.339720457251782,-0.3328718568541923
0.9697262810570791,0.9326863883269586,0.2825564250450659,-0.50213938764142,1.3197020714594183,0.10723291857562375,0.41563823941946176,-0.3158855598961701,-0.19413362436888165
-0.541726460598801,-0.6648725390755714,-1.609441984755305,0.2779610792320094,-0.3342368542325547,-0.6576161608927588,0.5682279913106492,0.7458957539484747,0.059615862571361276
3.4638341617665223,-0.08484247994582274,-0.5281005313670163,1.0152283057616172,2.552372348933499,1.134895711995797,-2.0541861798908014,-2.339720457251782,-0.3328718568541923
1.9431025504254968,0.6017052656868096,-0.0195765191909489,0.6366681829002524,-0.4472856371126906,0.4787177192286418,-0.8135146035116186,-0.6608224964894783,-0.06204443862859372
1.2790890770390655,-1.1844497792986932,1.4249529448938358,-0.38059480315601285,-0.30345243457945,0.27069115453668435,-1.0404687574015525,-0.8269680194890905,-1.5308065382360467
-0.7471883494638552,0.8033630874496751,-3.5214014357770926,-0.4506151600562937,2.5979044479896896,0.866589476938457,-0.24832222257052045,1.0968079612403192,-0.8527868528736295
0.4620775581339682,-0.43167916326737715,-0.3349709239404481,-1.1408133974512833,-0.631763898019347,-0.40364386832580007,-0.13685216391589577,-1.1910026732426946,-0.9417711662687105
-1.7363036945517076,-1.349825111838971,0.8686926522323496,0.3876527490212071,0.5766846696473896,0.770689628201632,0.614740861445965,0.12094815490907854,-0.6584767978489053
0.5464561564091587,-0.8249928106591307,-0.017718260391015612,-0.8616340768334361,-0.7231023863770438,0.36137729826895554,0.4719523653843505,-0.7041532057816658,-1.2715788292032115
-0.46438953785528425,-0.5684856772785032,0.1795879978774842,-0.4487594135211105,-0.0052392008438731305,-0.7075154049256185,-0.4208023839137634,-0.8533872715725375,-0.6930343246665174
1.369924721007246,1.1686050575675162,0.5469458371828056,-0.9933628419957439,0.3712498707130203,0.24354417492455765,0.010177759110664378,-0.7281307282634129,-0.308401980285035
1.9366686892416243,0.14406344200939705,1.3829680673570832,-0.5436117673373148,1.9144108095036136,-0.29567751746292337,-0.3779766295307497,0.8723542497780655,0.38835498144972924
-1.168276928165236,1.2959574178848134,0.6220106877898114,-0.12871758865305793,0.1043618051041094,-1.4781738592962383,-0.13003298700891208,-0.1584478410012063,-1.201641114180312
1.8086875405801732,1.263444829294006,0.03611928834041051,-0.8839415477074338,-1.8902553850546415,-1.458410881724351,0.4706543021982401,-0.7512964851896711,-2.1425764788176482
1.094786085461259,0.8910173887892461,0.13984291549867547,-0.4173324931771301,-0.38943087147595495,0.3434299882997994,0.12426081693859387,0.00030963127452731277,-0.4601898383004733
0.326235964416338,-1.3842700102618892,0.5466645998668322,-1.058914249101424,-1.8175211020274336,-0.28931242109256955,0.6725611341961298,-0.16134885556990697,-0.286030152617801
-0.9910498383332026,-1.375993186412816,-1.6316137526485979,1.1096305203324441,-1.0662720829715144,-0.6728752986802359,0.01966791197801825,-0.7863836026420697,-0.0929580982492011
1.429283696906877,1.3508355234570502,-0.5140143759425403,-1.4261537064178995,0.08077811750704766,1.3732294109046583,-0.22479555609580687,-0.5773571611045109,-0.2843072119452663
0.030309488990876134,-0.05808345416444291,-2.1160348292020768,0.36788695107534874,-0.16913816649345717,0.5233472326738086,0.33806463258822445,-0.38011916619391484,-0.3183725860503466
1.143886884611642,0.7554239360594037,-0.5418552782419409,0.556845803612743,-0.15987889508729997,1.9435394923693023,0.19364049903705102,-0.17275148909627472,-0.5021316289949711
-3.267882095947486,0.3729437608995199,-0.37186241152812444,0.8378205382976365,-1.3148784456467666,-0.4840564361188847,-0.17769625692570606,-0.862414582942117,-0.1937620192576311
-3.267882095947486,0.3729437608995199,-0.37186241152812444,0.8378205382976365,-1.3148784456467666,-0.4840564361188847,-0.17769625692570606,-0.862414582942117,-0.1937620192576311
-1.93805303920231,0.12034256920632304,-0.5759760134583412,-2.618080266153715,-1.7884729946752964,4.089004723949097,-2.4291117839412606,1.2662043376297678,-0.8803608083582554
-1.9759752636082846,0.208047140156178,-0.673403161175732,-2.4915532495575015,-1.8070372237173924,4.1875921628454975,-2.5053645565699374,1.2165527193766856,-0.8805340519004677
-0.8431516682505878,0.21114573088610383,-0.7683413317020549,-0.05190528835534428,-0.16392968020420362,0.21878629839204525,-0.7035083355654658,0.6557007896808679,-0.5286334961779737
0.1050564154190713,-0.614466288605489,-0.17801337017828628,-1.0058745714776207,-0.35418362304862727,0.05399081160055095,0.18043428185184016,0.8391459800751563,-0.2566747191075608
0.0688314529197271,-0.6564019456562833,-0.17092283708577324,-1.091660666971526,-0.42701840625390264,0.061777212995314836,0.1830216942368332,0.9008476668183815,-0.4508981189053355
0.14212577877622465,-0.05841776902466923,1.1922299563519383,-0.6208405979327035,-0.29483304354431383,0.47872639422876667,-0.10795895556811673,1.160177257570661,-0.9712773830494075
-1.591684909317721,-1.6095824298395935,-1.9091762395218252,-0.7531648129973536,1.241446858588154,1.558795033106569,1.2329520068449382,-0.05075681109769431,0.3649458450732197
-1.3499856448401852,-1.7021084474726842,-1.48093073581193,-0.45342673342064904,1.3451690815560506,1.6367488474898293,0.4705331252659412,0.2346786114351369,0.04108482736682261
-0.8431516682505878,0.21114573088610383,-0.7683413317020549,-0.05190528835534428,-0.16392968020420362,0.21878629839204525,-0.7035083355654658,0.6557007896808679,-0.5286334961779737
-0.6524322659998909,-0.4015853829716197,-0.40034458174874127,-1.2995289093837,-1.1229208202370493,-0.007663523958022048,0.44817527110130856,-0.35973665420817247,-0.6281978218847554
0.9591135441001389,-0.40192977345847675,0.3590281744349878,-0.7594224401040133,-0.40878642035712964,0.8866077020039363,0.3531665892672171,-0.02277058852124853,-1.3442009897389708
