0,1,2,3,4,5,6,7
-1.7794415777862704,-1.157303151284604,1.386580564777296,0.044944144739951244,0.23388450939787267,-0.9769826794826627,-0.11052757907812173,-0.04031994978722013
-1.0041846724985188,-2.0718378421535224,-0.0077587661640280215,-0.4661193668474751,0.1824538849790804,0.6577747222995644,-1.3767897421456259,0.1767139326289655
-0.915783192286036,-1.3934341973315987,0.6992864139222927,-0.3452923126008176,0.09520970168123424,0.2548229732448985,-0.7203380507378008,0.08868662709835985
2.404077121425915,0.21379157328009757,-0.06638073683096664,0.8891820213867037,-1.5247420345543106,-0.1322178328082703,0.2006602413694966,0.20281557603902853
-1.7794415777862704,-1.157303151284604,1.386580564777296,0.044944144739951244,0.23388450939787267,-0.9769826794826627,-0.11052757907812173,-0.04031994978722013
-1.74229807906991,-1.18166058761389,1.1360572670393927,0.05267883897239102,0.04065210152302096,-1.0453399159520846,-0.04218068782476981,-0.03644498267732914
-1.25498806535868,-1.1445574139606587,0.7727110016803904,0.3770282763329627,-1.0429328241704934,0.12107858546734031,-0.02909187386428142,0.4170969204921928
-2.057167970831954,1.0168298386922927,0.6076341097968355,0.10340175916731041,-0.4157991222931574,-0.07913860038923352,-1.0248951076166934,1.703722602448892
-0.9257722381287987,0.6494687977067711,1.0152185174596657,0.13526160668206766,0.18970498721300622,-0.8574107040333487,-0.8130839797490033,1.825588418195263
0.5291277131667421,-1.2995015447562397,-1.7048878832542211,0.794196543086483,1.5203927723192334,-0.21710543153693385,0.8882023235685582,-0.6730603383159274
-1.2832938983025128,-1.2621875837166243,0.41205943759851277,-0.4376374150188836,-0.85122539946107,0.21184493256650527,0.35619890012806066,0.6805344885823222
0.5291277131667421,-1.2995015447562397,-1.7048878832542211,0.794196543086483,1.5203927723192334,-0.21710543153693385,0.8882023235685582,-0.6730603383159274
-3.1296225961144644,-0.5647436395478239,0.061858478903432566,-0.5933266867123169,-0.34580389522830557,-0.186743444630167,0.6674558137850772,0.04132159849658491
1.4539669256088843,-0.32620450617878544,0.3185549443673309,-3.8024623300099845,0.7471423581140042,-2.2952335519395346,-0.951616856251525,-1.2960786268365994
1.270755079556671,-3.92724428374268,-3.308297501003765,-1.3347941420401284,-0.05798835586165299,0.22556462465600158,-0.8021747867007232,0.2261607056875079
1.3315834381162979,-3.879777966290493,-3.391875764257263,-1.3868645067841554,0.0276185178157202,0.0617206996128361,-0.8525681296138086,0.0874827490295881
1.3732556610965125,0.5063686788972421,-2.8625282756338084,-0.20649938868669593,-1.2481323781482652,-0.5366199215479956,-0.22677724702330318,0.41836674943309315
2.5045806692833135,-1.7915494602643793,-0.1176314561352816,-6.341288903909892,1.2346033393483165,0.8627582031521764,0.4608246117558412,0.3836207176394386
-1.0279797380705105,-1.8495680273192538,1.6157531578802573,0.6852118873401915,0.8194804341754249,-0.16896048011136353,1.5186634783932722,0.0725335161975084
3.3168962399915114,-0.7404782048226097,-0.6145734542631349,-5.1320587578749315,0.3693521407478443,0.8885887085404276,1.1840952304732346,1.4255554045423622
0.671664740265975,0.058417271219932364,-1.071738584771264,0.5696605654517779,-1.603331632806567,-0.8769600637924947,1.0164633049506686,0.4963670117194807
-0.3291008712879106,-0.9964905785606524,-0.67365840048416,0.101248775021481,-0.4301579800310053,-1.3377481189614455,0.9824426742986911,-0.6049453669839746
0.6086751444279408,-0.2511679729540968,0.6472370208587227,-1.5527717517483306,-0.588057053080079,-0.5237950786444536,0.274193669854527,0.006318896354464323
-0.09485033727337394,-1.063100803076478,0.7802961298530385,0.27244961280267066,-0.8934185528905132,0.35470535808358244,0.30070606066864647,0.6074487264183691
-0.8390655417301826,0.012200469851721654,-0.3638407509123587,-0.13193923501323976,-0.13324802098352834,-1.0666985329731165,0.5224370237077455,0.8646768267872117
-1.241574789871246,-0.010979746264827955,0.9686365718557982,-0.442345220515821,-1.052140334014087,-0.45235851541316624,1.2807864756222442,0.569207507891646
-0.30670115428314515,0.23517646942306925,1.6263505872582893,-0.18504069277893612,-0.6750522402018662,-0.27331848751540905,1.1131572077999456,0.30525492609850524
0.6086751444279408,-0.2511679729540968,0.6472370208587227,-1.5527717517483306,-0.588057053080079,-0.5237950786444536,0.274193669854527,0.006318896354464323
-1.8952300274453928,-1.1968266322827459,1.1569104709660443,-0.07451684851155595,0.0885939202457478,-0.6662911506551472,-0.11135929068730367,0.12788901785995432
-1.2932350788843694,0.16990089520567353,1.3482558733672356,-0.14355925592262098,0.3074087979404398,-0.43547515075404813,-0.5024998281707226,0.8948312929200424
-1.7070199395233439,-1.2541518566014738,-0.19851939319631406,-0.09790784302227772,-0.24768409492117183,0.5395730984675684,-0.002586579369555483,0.07970278488901618
-1.787748411503339,-0.27665660335539966,-0.09190707307256378,-0.2341773625509455,0.7692636984306341,-0.12908812463982558,-0.5062691500219287,0.5934124977736372
-0.2672824424429778,-1.7152656431012292,-0.41062615416718734,-0.13354936371687068,-0.7770777942706267,0.6425597541745877,-0.6788618428051878,-0.01787398755181939
-0.2103121029996089,-2.9191938794535295,-2.9452954228537163,2.9399991413741704,3.853400470152021,-0.5831044868252944,1.0450542902786262,1.7678729320154363
-1.1779595063975294,-0.3781677561418526,0.14489477624782332,-0.6802076434257234,-1.001495491018969,-0.44019564408694517,1.9693262329243175,0.6563200397666261
-0.5881341176980651,-0.7078489742553937,1.1696264281879647,1.0937979222512448,2.301337087326003,-0.6529804766292348,0.21403852682793698,1.3434057013619227
-0.7581362936059606,0.7277069874114713,1.319822865030494,0.11522799569785237,0.8975637641787301,-0.3637831437833366,-0.1512820604315691,0.18986392093893623
0.6420162895878946,1.139053881226317,0.017348212067907362,-0.07113852058448383,-0.41416541542485963,-0.9169975765521083,-0.3472868387627946,1.434038137205155
-3.2998153491624405,-1.7735104127667225,2.287963742488546,-1.8765960433777689,0.8654563366285273,1.7687329929508118,0.10112047566168161,-0.5905905904855998
0.6611867249607394,-0.8926303395172688,-1.2384039959451079,0.5541932485417529,1.5426559623012137,-0.3422568957316333,1.1238428941153462,-0.5977379622079996
0.6611867249607394,-0.8926303395172688,-1.2384039959451079,0.5541932485417529,1.5426559623012137,-0.3422568957316333,1.1238428941153462,-0.5977379622079996
0.043935736761315965,-1.9456129414523151,1.006726718649601,0.5278135287120901,-0.5130918623987072,0.38358171622186743,0.7571522474963173,-0.564405295147128
1.4190763689669983,-0.06580776806264288,0.6661267920144436,-4.335275473846187,1.9923968654906827,1.2276825789114714,0.9585029893978327,1.3390722397420751
0.3104437149891076,0.163110392928568,0.5431089041807587,-1.7789553936452849,0.7840895317614031,-1.2386326385187552,-0.9009606529626404,-1.3564350667270373
-2.246931077790778,-0.27842907268236944,1.9153189027437003,0.24318755620738977,-0.008140587620662937,-0.6962481954754203,0.24577380383146386,0.10862054616613571
-4.339170093915198,1.1755322133906194,-0.6385602011880309,-0.044507674013897276,0.6787619095924183,0.0359173260640122,1.9127997615365808,-2.9571892978721093
-0.006513634806030203,-2.600350595937815,-0.6274854960769176,-0.8613302103362488,-0.34087578548428293,0.768530409879968,-1.0856080254564884,-0.5561685348606505
1.1532521232963957,-0.07494528826254071,0.6772549775793908,-0.28818326759348006,-1.29218097659619,-0.001658085464897231,1.5505801257271186,-0.05103109839863794
-1.0064995298440111,0.22322027738999872,1.494613812525873,-0.16739015731649404,-0.8883335136691415,-0.5871223325348434,1.3957259290495507,0.4621497467103961
-0.7560483490308433,-0.5468535526547554,-0.5737974867730287,-0.3916053858208287,-1.8614258894562148,-0.2495678693945464,1.6265357093466153,0.2307717746475766
0.46146828528428935,-0.5756508133559554,1.877559734733168,-0.44248693680030937,-0.487969163055038,-0.08053784685267845,-0.4251341616277147,-0.020290609051427808
-1.5076874418650037,0.45743867441146646,0.9836039880281803,-0.2787298833378473,0.059771360872695425,-0.858828760503911,0.24331871758775517,1.154371037840632
-1.46005027657516,0.5916866582368664,1.0922451881649562,-0.33869359146942335,-0.00761386112307717,-0.8724802882784649,0.2987338048230945,1.1619967363575694
0.6747706738458079,-1.8490574200226042,-1.726854689452349,0.6520726595616998,-1.4561651630572505,0.2711272716841871,0.6374371706334017,0.15647576829900822
-0.24617185048799434,-0.6452191445542969,-1.5721053407490635,-0.3382216250990901,-0.5025058087425899,0.7095826233961934,-0.3251185149312331,1.1225275087170374
-0.8938514300818191,-1.748660173197276,0.05671951292590661,0.6766143844487241,0.4793793641115967,-0.24842313370749086,0.1917714302624735,0.5383591384403704
2.227999762324636,0.1296815606955316,1.567251186254666,0.7906159351097941,-0.45026344598628293,0.592060505361785,0.8958279202902321,-0.005740717402848358
0.05951170649543139,-3.328966278500124,-2.941474092536295,0.03331396785412048,0.6516067155121978,-0.23289262574868447,-0.3097685088886935,0.36082609711604563
-0.8819812023575762,-0.9177735708807766,0.28569336864711276,0.2392427412592801,-0.0846980322318466,-0.4774777246122321,0.1769244399037936,-0.4040435115194914
-0.46795999881481526,0.32481963415816506,0.3078287372141944,0.29996267960220513,-0.4791533356488174,-0.658427757640664,0.9577547193652891,0.83082242777172
0.4083144069094448,-0.8567655759563795,0.10646105883521667,0.2356243990214187,-0.693641425850706,-1.1657810482977933,0.9178508913745506,-0.4588509309644121
0.5114190839916329,-1.9263687222758725,-0.7445429822239156,-0.8652856766918108,-1.0294111291756833,0.635068409825497,-0.21478972547180292,-0.41188007465923065
-0.5322616112745258,0.6027524145590549,0.3345517817544186,-0.18421799460369517,-0.027752646768350316,-0.9237925878191947,-0.4774897403124953,1.5686768898605963
-1.7088479576761795,-1.1376254654510767,0.756114432531605,-0.1509729559520175,-0.02797283940326056,-0.022931713211870815,-0.2744288991721436,-0.01582613920642427
-1.8017128145866583,-0.2729510392057094,1.4935483271593106,1.11049580282441,1.76017159158089,0.9550977847384091,0.7188303783361059,0.19303505056647208
-1.8017128145866583,-0.2729510392057094,1.4935483271593106,1.11049580282441,1.76017159158089,0.9550977847384091,0.7188303783361059,0.19303505056647208
-1.1713509151353931,-0.5140225873904178,0.9835974573116946,-0.1722609643957,-0.5438941575833345,-0.655744573319614,0.46310729588452093,-0.01778745964197058
-2.027995195770237,0.12792632888827937,1.5289127107474723,-0.2830636108695589,0.335101061431119,-0.005207346794535948,0.01393610944994294,-0.44973154033397744
1.360924309727766,0.047010307455367766,-1.219817241759204,-0.06719367519091712,-1.125179091295501,-0.26062319886283086,0.6094398960046565,-1.309354393274423
-0.6820162750157986,0.6836901545806793,0.7810576068818156,-1.1829229871661406,0.7904937374049735,-0.7793376089016731,-1.3653834124502673,-0.11025501514592922
-0.9963977379841614,-0.25671428465250773,0.8792920002777185,0.12773580972352094,-0.23006702261238382,-0.32023315652790574,-0.49956184235145973,1.0674810150052838
-0.9487919545475644,-1.6493356736418006,-0.120003427515341,0.21545512442441236,-0.8778283503383841,0.619569478945367,0.015880556079761847,0.05378051249072614
-1.0354745234876424,-1.6437127273731558,-0.08763244563670604,0.1996812321061968,-0.9912176718650334,0.6441336126285606,-0.13855861476908005,0.04449024930777913
-0.4529277255497317,-1.8296652240913474,1.5573826666734274,0.20507973170320892,-0.5361579715054194,0.13836050018926102,0.5407064340897638,-0.6927650454354315
1.946268539640167,-1.100093857745357,-1.2677677443199349,-0.18083499149225635,-0.958931351386742,-0.8421803020421986,0.6133058331761584,-0.8426151188740771
0.8563641397501244,0.15948961001650952,0.46595759451143054,0.18059524567482219,0.048735103872171844,-0.890575313202897,1.3233566187043186,-1.6044471746454536
0.8563641397501244,0.15948961001650952,0.46595759451143054,0.18059524567482219,0.048735103872171844,-0.890575313202897,1.3233566187043186,-1.6044471746454536
-2.1488598863127684,-0.11460926676995353,0.6055479175367804,-0.23906000912774622,1.152695337793478,-0.07545542215961386,-0.6459555895861637,0.37749645622222217
-1.8411168709093995,-1.1551795735707646,0.27738402870349554,-0.11846578075991428,-0.2571489498632492,0.6143047770196458,-0.16108474782827864,-0.15038884272093178
0.5736243728573515,-2.587953123393774,-1.254265884295154,-1.7987520442011338,-1.2271866505900628,-0.744721552454885,-0.9219986267282945,-1.4195812904669134
-1.3840610621095597,0.14090313277427446,1.5931069109966847,-0.25749859891357724,-0.6327564807248296,-0.7091327111798741,1.333803581436998,0.3473121512564168
4.086305909608756,-1.981048329317277,-1.018299459920592,-7.407986595532955,1.3751315509641844,1.4892773848143728,1.8632793789368591,0.16154531925191373
-0.028878655421266244,-1.2375586677534332,-0.30408897304321014,0.03333479414734948,-1.094591521424794,-0.290121057408826,0.8766146206239966,-0.17252694952460357
1.878803538284141,-2.1450204631197276,0.18117231320590274,-6.431358090289976,1.6788192911654505,1.4248126127265057,0.6257899819985585,0.6505166299974884
